id,timestamp,city,aqi,pm25,pm10,o3,no2,co,so2,temperature,humidity,pressure,wind,hour,day,month,aqi_change_rate,created_at
3665,2026-04-14 10:00:00+00,karachi,81.4,26.54,81.41,103.58,0.09,120.24,0.58,0,0,0,0,10,1,4,-4,2026-05-24 18:33:19.460693+00
3666,2026-04-14 11:00:00+00,karachi,78.3,25.07,73.62,105.41,0.09,121.92,0.61,0,0,0,0,11,1,4,-3.1,2026-05-24 18:33:19.460693+00
3667,2026-04-14 12:00:00+00,karachi,77.4,24.67,70.11,107.73,0.11,124.14,0.64,0,0,0,0,12,1,4,-0.9,2026-05-24 18:33:19.460693+00
3668,2026-04-14 13:00:00+00,karachi,77.8,24.83,68.52,110.6,0.15,126.59,0.68,0,0,0,0,13,1,4,0.4,2026-05-24 18:33:19.460693+00
3669,2026-04-14 14:00:00+00,karachi,78.3,25.08,67.27,113.62,0.2,128.97,0.71,0,0,0,0,14,1,4,0.5,2026-05-24 18:33:19.460693+00
3670,2026-04-14 15:00:00+00,karachi,79,25.4,66.39,116.36,0.22,131.14,0.73,0,0,0,0,15,1,4,0.7,2026-05-24 18:33:19.460693+00
3671,2026-04-14 16:00:00+00,karachi,78.8,25.32,65.03,118.24,0.22,132.22,0.73,0,0,0,0,16,1,4,-0.2,2026-05-24 18:33:19.460693+00
3672,2026-04-14 17:00:00+00,karachi,78.1,24.97,63.59,120.05,0.22,132.93,0.73,0,0,0,0,17,1,4,-0.7,2026-05-24 18:33:19.460693+00
3673,2026-04-14 18:00:00+00,karachi,76.9,24.41,62.1,121.71,0.22,133.28,0.71,0,0,0,0,18,1,4,-1.2,2026-05-24 18:33:19.460693+00
3674,2026-04-14 19:00:00+00,karachi,75.1,23.57,60.03,123.02,0.22,132.88,0.68,0,0,0,0,19,1,4,-1.8,2026-05-24 18:33:19.460693+00
3675,2026-04-14 20:00:00+00,karachi,73.3,22.69,57.72,123.97,0.22,132.42,0.64,0,0,0,0,20,1,4,-1.8,2026-05-24 18:33:19.460693+00
3676,2026-04-14 21:00:00+00,karachi,71.4,21.79,55.2,124.12,0.21,131.37,0.61,0,0,0,0,21,1,4,-1.9,2026-05-24 18:33:19.460693+00
3677,2026-04-14 22:00:00+00,karachi,69.8,21.04,52.88,124.15,0.2,130.32,0.58,0,0,0,0,22,1,4,-1.6,2026-05-24 18:33:19.460693+00
3678,2026-04-14 23:00:00+00,karachi,68.6,20.49,51.34,123.53,0.19,128.67,0.57,0,0,0,0,23,1,4,-1.2,2026-05-24 18:33:19.460693+00
3679,2026-04-15 00:00:00+00,karachi,68.2,20.27,51.32,122.47,0.18,127.2,0.57,0,0,0,0,0,2,4,-0.4,2026-05-24 18:33:19.460693+00
3680,2026-04-15 01:00:00+00,karachi,68.5,20.44,53.53,121.66,0.17,126.48,0.58,0,0,0,0,1,2,4,0.3,2026-05-24 18:33:19.460693+00
3681,2026-04-15 02:00:00+00,karachi,69.4,20.83,56.72,120.78,0.2,126.15,0.59,0,0,0,0,2,2,4,0.9,2026-05-24 18:33:19.460693+00
3682,2026-04-15 03:00:00+00,karachi,70.1,21.17,59.71,119.81,0.21,126.14,0.6,0,0,0,0,3,2,4,0.7,2026-05-24 18:33:19.460693+00
3683,2026-04-15 04:00:00+00,karachi,70.6,21.41,61.92,118.9,0.17,126.01,0.59,0,0,0,0,4,2,4,0.5,2026-05-24 18:33:19.460693+00
3684,2026-04-15 05:00:00+00,karachi,71,21.61,63.91,117.9,0.12,125.82,0.58,0,0,0,0,5,2,4,0.4,2026-05-24 18:33:19.460693+00
3685,2026-04-15 06:00:00+00,karachi,71.4,21.79,65.29,115.96,0.1,125.68,0.56,0,0,0,0,6,2,4,0.4,2026-05-24 18:33:19.460693+00
3686,2026-04-15 07:00:00+00,karachi,71.5,21.84,65.36,113.81,0.09,125.4,0.54,0,0,0,0,7,2,4,0.1,2026-05-24 18:33:19.460693+00
3687,2026-04-15 08:00:00+00,karachi,71.5,21.83,64.71,111.66,0.08,125.06,0.53,0,0,0,0,8,2,4,0,2026-05-24 18:33:19.460693+00
3688,2026-04-15 09:00:00+00,karachi,71.4,21.82,64.32,109.69,0.08,124.81,0.52,0,0,0,0,9,2,4,-0.1,2026-05-24 18:33:19.460693+00
3689,2026-04-15 10:00:00+00,karachi,71.4,21.82,64.66,108.48,0.08,125.01,0.52,0,0,0,0,10,2,4,0,2026-05-24 18:33:19.460693+00
3690,2026-04-15 11:00:00+00,karachi,71.3,21.73,66.05,107.32,0.09,124.31,0.52,0,0,0,0,11,2,4,-0.1,2026-05-24 18:33:19.460693+00
3691,2026-04-15 12:00:00+00,karachi,70.9,21.54,68.54,105.87,0.11,123.02,0.51,0,0,0,0,12,2,4,-0.4,2026-05-24 18:33:19.460693+00
3692,2026-04-15 13:00:00+00,karachi,70,21.15,71.4,104.62,0.14,121.33,0.5,0,0,0,0,13,2,4,-0.9,2026-05-24 18:33:19.460693+00
3693,2026-04-15 14:00:00+00,karachi,68.1,20.23,70.08,103.5,0.19,119.53,0.49,0,0,0,0,14,2,4,-1.9,2026-05-24 18:33:19.460693+00
3694,2026-04-15 15:00:00+00,karachi,65,18.74,62.91,104.08,0.2,118.54,0.48,0,0,0,0,15,2,4,-3.1,2026-05-24 18:33:19.460693+00
3695,2026-04-15 16:00:00+00,karachi,61.7,17.17,53.52,106.98,0.2,118.69,0.47,0,0,0,0,16,2,4,-3.3,2026-05-24 18:33:19.460693+00
3696,2026-04-15 17:00:00+00,karachi,59.7,16.24,47.58,111.4,0.21,120.05,0.47,0,0,0,0,17,2,4,-2,2026-05-24 18:33:19.460693+00
3697,2026-04-15 18:00:00+00,karachi,59.6,16.21,46.82,115.93,0.21,121.24,0.46,0,0,0,0,18,2,4,-0.1,2026-05-24 18:33:19.460693+00
3698,2026-04-15 19:00:00+00,karachi,61.3,17,50.33,117.68,0.2,121.78,0.44,0,0,0,0,19,2,4,1.7,2026-05-24 18:33:19.460693+00
3699,2026-04-15 20:00:00+00,karachi,63.8,18.19,55.9,116.22,0.19,121.59,0.43,0,0,0,0,20,2,4,2.5,2026-05-24 18:33:19.460693+00
3700,2026-04-15 21:00:00+00,karachi,66.7,19.56,63.1,112.96,0.18,120.71,0.42,0,0,0,0,21,2,4,2.9,2026-05-24 18:33:19.460693+00
3701,2026-04-15 22:00:00+00,karachi,69.7,21,71.23,108.53,0.16,119.76,0.41,0,0,0,0,22,2,4,3,2026-05-24 18:33:19.460693+00
3702,2026-04-15 23:00:00+00,karachi,72.5,22.34,78.33,103.86,0.15,118.75,0.4,0,0,0,0,23,2,4,2.8,2026-05-24 18:33:19.460693+00
3703,2026-04-16 00:00:00+00,karachi,75.2,23.61,84.55,99.29,0.14,117.79,0.39,0,0,0,0,0,3,4,2.7,2026-05-24 18:33:19.460693+00
3704,2026-04-16 01:00:00+00,karachi,78.1,25.01,92.63,94.99,0.13,117.02,0.38,0,0,0,0,1,3,4,2.9,2026-05-24 18:33:19.460693+00
3705,2026-04-16 02:00:00+00,karachi,81.1,26.4,100.21,90.6,0.13,116.6,0.37,0,0,0,0,2,3,4,3,2026-05-24 18:33:19.460693+00
3706,2026-04-16 03:00:00+00,karachi,83.6,27.62,105.7,86.17,0.14,116.04,0.36,0,0,0,0,3,3,4,2.5,2026-05-24 18:33:19.460693+00
3707,2026-04-16 04:00:00+00,karachi,85.3,28.39,107.37,82.35,0.11,115.04,0.33,0,0,0,0,4,3,4,1.7,2026-05-24 18:33:19.460693+00
3708,2026-04-16 05:00:00+00,karachi,86.2,28.85,105.87,79.72,0.08,114.59,0.31,0,0,0,0,5,3,4,0.9,2026-05-24 18:33:19.460693+00
3709,2026-04-16 06:00:00+00,karachi,86.5,28.97,102.14,77.59,0.07,114.27,0.29,0,0,0,0,6,3,4,0.3,2026-05-24 18:33:19.460693+00
3710,2026-04-16 07:00:00+00,karachi,86,28.74,96.91,75.9,0.06,113.87,0.26,0,0,0,0,7,3,4,-0.5,2026-05-24 18:33:19.460693+00
3711,2026-04-16 08:00:00+00,karachi,84.9,28.22,91.04,74.62,0.05,113.26,0.24,0,0,0,0,8,3,4,-1.1,2026-05-24 18:33:19.460693+00
3712,2026-04-16 09:00:00+00,karachi,83.5,27.56,85.26,74.27,0.05,112.89,0.23,0,0,0,0,9,3,4,-1.4,2026-05-24 18:33:19.460693+00
3713,2026-04-16 10:00:00+00,karachi,82,26.85,80.15,75.34,0.06,113.08,0.22,0,0,0,0,10,3,4,-1.5,2026-05-24 18:33:19.460693+00
3714,2026-04-16 11:00:00+00,karachi,80.6,26.16,76.1,77.13,0.06,113.35,0.21,0,0,0,0,11,3,4,-1.4,2026-05-24 18:33:19.460693+00
3715,2026-04-16 12:00:00+00,karachi,79.5,25.65,73.64,79.77,0.08,113.97,0.21,0,0,0,0,12,3,4,-1.1,2026-05-24 18:33:19.460693+00
3716,2026-04-16 13:00:00+00,karachi,79.1,25.47,72.77,83.06,0.1,115.21,0.21,0,0,0,0,13,3,4,-0.4,2026-05-24 18:33:19.460693+00
3717,2026-04-16 14:00:00+00,karachi,79.9,25.83,73.44,84.8,0.13,115.99,0.21,0,0,0,0,14,3,4,0.8,2026-05-24 18:33:19.460693+00
3718,2026-04-16 15:00:00+00,karachi,81.5,26.62,74.86,85.39,0.14,116.68,0.21,0,0,0,0,15,3,4,1.6,2026-05-24 18:33:19.819695+00
3719,2026-04-16 16:00:00+00,karachi,83.6,27.6,76.35,85.26,0.14,116.69,0.21,0,0,0,0,16,3,4,2.1,2026-05-24 18:33:19.819695+00
3720,2026-04-16 17:00:00+00,karachi,85.9,28.71,77.96,85.02,0.13,116.74,0.21,0,0,0,0,17,3,4,2.3,2026-05-24 18:33:19.819695+00
3721,2026-04-16 18:00:00+00,karachi,88.7,30.02,79.8,84.49,0.13,116.52,0.22,0,0,0,0,18,3,4,2.8,2026-05-24 18:33:19.819695+00
3722,2026-04-16 19:00:00+00,karachi,91.6,31.4,81.61,83.37,0.12,115.72,0.22,0,0,0,0,19,3,4,2.9,2026-05-24 18:33:19.819695+00
3723,2026-04-16 20:00:00+00,karachi,94.5,32.77,83.09,82.65,0.11,114.97,0.22,0,0,0,0,20,3,4,2.9,2026-05-24 18:33:19.819695+00
3724,2026-04-16 21:00:00+00,karachi,96.9,33.93,84,82.11,0.11,114.19,0.22,0,0,0,0,21,3,4,2.4,2026-05-24 18:33:19.819695+00
3725,2026-04-16 22:00:00+00,karachi,98.8,34.84,84.19,81.82,0.1,113.59,0.22,0,0,0,0,22,3,4,1.9,2026-05-24 18:33:19.819695+00
3726,2026-04-16 23:00:00+00,karachi,500,35.48,83.86,81.64,0.1,113.12,0.22,0,0,0,0,23,3,4,401.2,2026-05-24 18:33:19.819695+00
3727,2026-04-17 00:00:00+00,karachi,101.6,35.73,83.16,81.64,0.1,112.86,0.22,0,0,0,0,0,4,4,-398.4,2026-05-24 18:33:19.819695+00
3728,2026-04-17 01:00:00+00,karachi,101,35.5,82.02,81.79,0.1,112.93,0.22,0,0,0,0,1,4,4,-0.6,2026-05-24 18:33:19.819695+00
3729,2026-04-17 02:00:00+00,karachi,98.9,34.89,80.56,82.6,0.11,113,0.22,0,0,0,0,2,4,4,-2.1,2026-05-24 18:33:19.819695+00
3730,2026-04-17 03:00:00+00,karachi,96.3,33.66,78.39,84.38,0.11,113.27,0.23,0,0,0,0,3,4,4,-2.6,2026-05-24 18:33:19.819695+00
3731,2026-04-17 04:00:00+00,karachi,93.1,32.14,76.16,87.34,0.09,113.45,0.24,0,0,0,0,4,4,4,-3.2,2026-05-24 18:33:19.819695+00
3732,2026-04-17 05:00:00+00,karachi,92.9,32.02,76.94,86.36,0.07,113.44,0.24,0,0,0,0,5,4,4,-0.2,2026-05-24 18:33:19.819695+00
3733,2026-04-17 06:00:00+00,karachi,93.2,32.17,78.56,84.24,0.06,113.2,0.24,0,0,0,0,6,4,4,0.3,2026-05-24 18:33:19.819695+00
3734,2026-04-17 07:00:00+00,karachi,93.5,32.3,81,81.79,0.05,112.39,0.23,0,0,0,0,7,4,4,0.3,2026-05-24 18:33:19.819695+00
3735,2026-04-17 08:00:00+00,karachi,93.5,32.29,84.15,79.76,0.05,111.5,0.21,0,0,0,0,8,4,4,0,2026-05-24 18:33:19.819695+00
3736,2026-04-17 09:00:00+00,karachi,93.4,32.24,88.14,78.59,0.05,110.58,0.2,0,0,0,0,9,4,4,-0.1,2026-05-24 18:33:19.819695+00
3737,2026-04-17 10:00:00+00,karachi,94.9,32.98,94.95,77.7,0.05,110.06,0.19,0,0,0,0,10,4,4,1.5,2026-05-24 18:33:19.819695+00
3738,2026-04-17 11:00:00+00,karachi,99,34.94,105.45,76.12,0.05,109.46,0.17,0,0,0,0,11,4,4,4.1,2026-05-24 18:33:19.819695+00
3739,2026-04-17 12:00:00+00,karachi,107.4,38.11,118.99,74.77,0.06,108.92,0.17,0,0,0,0,12,4,4,8.4,2026-05-24 18:33:19.819695+00
3740,2026-04-17 13:00:00+00,karachi,118.2,42.5,134.82,74.73,0.07,108.79,0.16,0,0,0,0,13,4,4,10.8,2026-05-24 18:33:19.819695+00
3741,2026-04-17 14:00:00+00,karachi,132.5,48.28,153.5,74.88,0.09,108.8,0.16,0,0,0,0,14,4,4,14.3,2026-05-24 18:33:19.819695+00
3742,2026-04-17 15:00:00+00,karachi,149.4,55.14,173.89,74.92,0.09,109.19,0.17,0,0,0,0,15,4,4,16.9,2026-05-24 18:33:19.819695+00
3743,2026-04-17 16:00:00+00,karachi,154.1,61.45,190.32,75.31,0.09,109.41,0.17,0,0,0,0,16,4,4,4.7,2026-05-24 18:33:19.819695+00
3744,2026-04-17 17:00:00+00,karachi,156.6,66.42,201.56,75.73,0.08,110.27,0.17,0,0,0,0,17,4,4,2.5,2026-05-24 18:33:19.819695+00
3745,2026-04-17 18:00:00+00,karachi,158.2,69.4,206.87,76.18,0.08,111.25,0.18,0,0,0,0,18,4,4,1.6,2026-05-24 18:33:19.819695+00
3746,2026-04-17 19:00:00+00,karachi,158.3,69.63,205.41,76.67,0.07,111.83,0.19,0,0,0,0,19,4,4,0.1,2026-05-24 18:33:19.819695+00
3747,2026-04-17 20:00:00+00,karachi,157.3,67.77,199.57,77.79,0.07,112.61,0.2,0,0,0,0,20,4,4,-1,2026-05-24 18:33:19.819695+00
3748,2026-04-17 21:00:00+00,karachi,155.8,64.77,192.06,78.95,0.07,113.24,0.21,0,0,0,0,21,4,4,-1.5,2026-05-24 18:33:19.819695+00
3749,2026-04-17 22:00:00+00,karachi,153.9,61.02,183.73,80.43,0.07,113.88,0.21,0,0,0,0,22,4,4,-1.9,2026-05-24 18:33:19.819695+00
3750,2026-04-17 23:00:00+00,karachi,151.9,57.21,175.57,82.14,0.07,114.38,0.22,0,0,0,0,23,4,4,-2,2026-05-24 18:33:19.819695+00
3751,2026-04-18 00:00:00+00,karachi,146.6,54.01,168.89,83.72,0.07,114.77,0.22,0,0,0,0,0,5,4,-5.3,2026-05-24 18:33:19.819695+00
3752,2026-04-18 01:00:00+00,karachi,140.4,51.49,163.4,84.94,0.07,115.17,0.22,0,0,0,0,1,5,4,-6.2,2026-05-24 18:33:19.819695+00
3753,2026-04-18 02:00:00+00,karachi,135.9,49.66,159.12,86.29,0.07,115.46,0.22,0,0,0,0,2,5,4,-4.5,2026-05-24 18:33:19.819695+00
3754,2026-04-18 03:00:00+00,karachi,132.4,48.24,155.66,87.45,0.08,115.88,0.21,0,0,0,0,3,5,4,-3.5,2026-05-24 18:33:19.819695+00
3755,2026-04-18 04:00:00+00,karachi,129.4,47.03,153.05,88.5,0.06,116.2,0.21,0,0,0,0,4,5,4,-3,2026-05-24 18:33:19.819695+00
3756,2026-04-18 05:00:00+00,karachi,127,46.04,150.73,89.58,0.04,116.54,0.2,0,0,0,0,5,5,4,-2.4,2026-05-24 18:33:19.819695+00
3757,2026-04-18 06:00:00+00,karachi,124.9,45.19,148.69,90.23,0.04,116.88,0.2,0,0,0,0,6,5,4,-2.1,2026-05-24 18:33:19.819695+00
3758,2026-04-18 07:00:00+00,karachi,122.2,44.13,145.67,91.08,0.04,117.17,0.19,0,0,0,0,7,5,4,-2.7,2026-05-24 18:33:19.819695+00
3759,2026-04-18 08:00:00+00,karachi,119.1,42.86,141.01,91.81,0.04,117.28,0.18,0,0,0,0,8,5,4,-3.1,2026-05-24 18:33:19.819695+00
3760,2026-04-18 09:00:00+00,karachi,115.3,41.32,134.71,93.08,0.04,117.5,0.17,0,0,0,0,9,5,4,-3.8,2026-05-24 18:33:19.819695+00
3761,2026-04-18 10:00:00+00,karachi,111,39.57,127.61,95.6,0.04,118.47,0.17,0,0,0,0,10,5,4,-4.3,2026-05-24 18:33:19.819695+00
3762,2026-04-18 11:00:00+00,karachi,106.4,37.69,120.1,97.87,0.05,118.81,0.17,0,0,0,0,11,5,4,-4.6,2026-05-24 18:33:19.819695+00
3763,2026-04-18 12:00:00+00,karachi,102.1,35.96,113.51,99.76,0.06,118.58,0.17,0,0,0,0,12,5,4,-4.3,2026-05-24 18:33:19.819695+00
3764,2026-04-18 13:00:00+00,karachi,98.3,34.59,108.79,101.39,0.08,118.41,0.18,0,0,0,0,13,5,4,-3.8,2026-05-24 18:33:19.819695+00
3765,2026-04-18 14:00:00+00,karachi,96.3,33.65,105.69,101.6,0.1,117.66,0.18,0,0,0,0,14,5,4,-2,2026-05-24 18:33:19.819695+00
3766,2026-04-18 15:00:00+00,karachi,95.4,33.21,104.2,101.09,0.11,116.89,0.18,0,0,0,0,15,5,4,-0.9,2026-05-24 18:33:19.819695+00
3767,2026-04-18 16:00:00+00,karachi,95.2,33.13,103.73,100.23,0.1,116.23,0.18,0,0,0,0,16,5,4,-0.2,2026-05-24 18:33:19.819695+00
3768,2026-04-18 17:00:00+00,karachi,95.8,33.41,104.03,99.7,0.1,116.02,0.19,0,0,0,0,17,5,4,0.6,2026-05-24 18:33:19.819695+00
3769,2026-04-18 18:00:00+00,karachi,96.7,33.83,104.38,99.14,0.1,116.19,0.2,0,0,0,0,18,5,4,0.9,2026-05-24 18:33:19.819695+00
3770,2026-04-18 19:00:00+00,karachi,97.4,34.15,104.47,98.47,0.09,116.41,0.21,0,0,0,0,19,5,4,0.7,2026-05-24 18:33:19.819695+00
3771,2026-04-18 20:00:00+00,karachi,97.7,34.3,104.36,98.57,0.09,116.66,0.22,0,0,0,0,20,5,4,0.3,2026-05-24 18:33:19.819695+00
3772,2026-04-18 21:00:00+00,karachi,97.7,34.29,104.04,99.16,0.09,117.06,0.24,0,0,0,0,21,5,4,0,2026-05-24 18:33:19.819695+00
3773,2026-04-18 22:00:00+00,karachi,97.4,34.15,103.58,100.42,0.09,117.72,0.26,0,0,0,0,22,5,4,-0.3,2026-05-24 18:33:19.819695+00
3774,2026-04-18 23:00:00+00,karachi,97,33.95,102.86,101.5,0.09,117.98,0.27,0,0,0,0,23,5,4,-0.4,2026-05-24 18:33:19.819695+00
3775,2026-04-19 00:00:00+00,karachi,96.2,33.61,101.72,102.58,0.08,118.22,0.28,0,0,0,0,0,6,4,-0.8,2026-05-24 18:33:19.819695+00
3776,2026-04-19 01:00:00+00,karachi,95.2,33.14,100.04,104.2,0.08,118.49,0.3,0,0,0,0,1,6,4,-1,2026-05-24 18:33:19.819695+00
3777,2026-04-19 02:00:00+00,karachi,94.6,32.82,98.54,105.09,0.09,118.85,0.31,0,0,0,0,2,6,4,-0.6,2026-05-24 18:33:19.819695+00
3778,2026-04-19 03:00:00+00,karachi,94.3,32.71,97.46,105.41,0.1,119.16,0.31,0,0,0,0,3,6,4,-0.3,2026-05-24 18:33:19.819695+00
3779,2026-04-19 04:00:00+00,karachi,94.3,32.7,96.49,105.04,0.08,119.38,0.32,0,0,0,0,4,6,4,0,2026-05-24 18:33:19.819695+00
3780,2026-04-19 05:00:00+00,karachi,94.6,32.82,95.66,104.65,0.06,119.63,0.34,0,0,0,0,5,6,4,0.3,2026-05-24 18:33:19.819695+00
3781,2026-04-19 06:00:00+00,karachi,95.1,33.05,94.9,103.96,0.05,120.37,0.36,0,0,0,0,6,6,4,0.5,2026-05-24 18:33:19.819695+00
3782,2026-04-19 07:00:00+00,karachi,95.7,33.34,94.12,103.2,0.05,120.99,0.38,0,0,0,0,7,6,4,0.6,2026-05-24 18:33:19.819695+00
3783,2026-04-19 08:00:00+00,karachi,95.9,33.47,92.85,102.58,0.05,121.91,0.41,0,0,0,0,8,6,4,0.2,2026-05-24 18:33:19.819695+00
3784,2026-04-19 09:00:00+00,karachi,95.6,33.32,91.12,102.57,0.05,122.62,0.43,0,0,0,0,9,6,4,-0.3,2026-05-24 18:33:19.819695+00
3785,2026-04-19 10:00:00+00,karachi,94.8,32.94,89,103.6,0.06,123.74,0.46,0,0,0,0,10,6,4,-0.8,2026-05-24 18:33:19.819695+00
3786,2026-04-19 11:00:00+00,karachi,93.9,32.48,86.79,104.53,0.07,124.44,0.48,0,0,0,0,11,6,4,-0.9,2026-05-24 18:33:19.819695+00
3787,2026-04-19 12:00:00+00,karachi,92.8,31.96,84.7,105.62,0.08,124.53,0.5,0,0,0,0,12,6,4,-1.1,2026-05-24 18:33:19.819695+00
3788,2026-04-19 13:00:00+00,karachi,91.8,31.5,83.09,107.61,0.11,124.96,0.53,0,0,0,0,13,6,4,-1,2026-05-24 18:33:19.819695+00
3789,2026-04-19 14:00:00+00,karachi,90.8,31.03,81.75,108.97,0.14,124.73,0.55,0,0,0,0,14,6,4,-1,2026-05-24 18:33:19.819695+00
3790,2026-04-19 15:00:00+00,karachi,89.7,30.49,80.36,109.83,0.14,124.1,0.57,0,0,0,0,15,6,4,-1.1,2026-05-24 18:33:19.819695+00
3791,2026-04-19 16:00:00+00,karachi,88.5,29.93,79.02,109.88,0.13,122.93,0.59,0,0,0,0,16,6,4,-1.2,2026-05-24 18:33:19.819695+00
3792,2026-04-19 17:00:00+00,karachi,87.6,29.49,78.14,109.93,0.12,122.04,0.6,0,0,0,0,17,6,4,-0.9,2026-05-24 18:33:19.819695+00
3793,2026-04-19 18:00:00+00,karachi,86.9,29.19,77.63,109.85,0.11,121.15,0.62,0,0,0,0,18,6,4,-0.7,2026-05-24 18:33:19.819695+00
3794,2026-04-19 19:00:00+00,karachi,86.6,29.01,77.27,109.11,0.11,120.2,0.62,0,0,0,0,19,6,4,-0.3,2026-05-24 18:33:19.819695+00
3795,2026-04-19 20:00:00+00,karachi,86.8,29.12,77.49,107.93,0.1,119.42,0.62,0,0,0,0,20,6,4,0.2,2026-05-24 18:33:19.819695+00
3796,2026-04-19 21:00:00+00,karachi,87.5,29.44,78.13,106.66,0.1,118.96,0.62,0,0,0,0,21,6,4,0.7,2026-05-24 18:33:19.819695+00
3797,2026-04-19 22:00:00+00,karachi,88.3,29.86,78.97,105.78,0.09,118.81,0.62,0,0,0,0,22,6,4,0.8,2026-05-24 18:33:19.819695+00
3798,2026-04-19 23:00:00+00,karachi,89.1,30.2,79.75,105.3,0.09,118.69,0.62,0,0,0,0,23,6,4,0.8,2026-05-24 18:33:19.819695+00
3799,2026-04-20 00:00:00+00,karachi,89.5,30.4,80.38,105.42,0.09,118.86,0.62,0,0,0,0,0,0,4,0.4,2026-05-24 18:33:19.819695+00
3800,2026-04-20 01:00:00+00,karachi,89.4,30.34,80.58,106.16,0.09,118.95,0.64,0,0,0,0,1,0,4,-0.1,2026-05-24 18:33:19.819695+00
3801,2026-04-20 02:00:00+00,karachi,89.1,30.22,80.57,106.94,0.1,119.1,0.65,0,0,0,0,2,0,4,-0.3,2026-05-24 18:33:19.819695+00
3802,2026-04-20 03:00:00+00,karachi,88.9,30.12,80.54,107.06,0.1,118.75,0.64,0,0,0,0,3,0,4,-0.2,2026-05-24 18:33:19.819695+00
3803,2026-04-20 04:00:00+00,karachi,88.8,30.06,80.48,106.07,0.08,117.85,0.61,0,0,0,0,4,0,4,-0.1,2026-05-24 18:33:19.819695+00
3804,2026-04-20 05:00:00+00,karachi,89,30.16,80.85,104.02,0.06,116.89,0.56,0,0,0,0,5,0,4,0.2,2026-05-24 18:33:19.819695+00
3805,2026-04-20 06:00:00+00,karachi,89.6,30.44,81.67,100.71,0.05,115.64,0.5,0,0,0,0,6,0,4,0.6,2026-05-24 18:33:19.819695+00
3806,2026-04-20 07:00:00+00,karachi,90.5,30.89,83.17,96.47,0.04,114.01,0.43,0,0,0,0,7,0,4,0.9,2026-05-24 18:33:19.819695+00
3807,2026-04-20 08:00:00+00,karachi,91.7,31.43,85.26,91.79,0.04,112.42,0.36,0,0,0,0,8,0,4,1.2,2026-05-24 18:33:19.819695+00
3808,2026-04-20 09:00:00+00,karachi,93,32.08,87.86,87.3,0.04,111.01,0.31,0,0,0,0,9,0,4,1.3,2026-05-24 18:33:19.819695+00
3809,2026-04-20 10:00:00+00,karachi,95.2,33.1,91.65,83.29,0.04,110.27,0.27,0,0,0,0,10,0,4,2.2,2026-05-24 18:33:19.819695+00
3810,2026-04-20 11:00:00+00,karachi,97.2,34.08,95.8,79.27,0.04,109.52,0.23,0,0,0,0,11,0,4,2,2026-05-24 18:33:19.819695+00
3811,2026-04-20 12:00:00+00,karachi,98.9,34.87,99.73,76.24,0.05,109.12,0.22,0,0,0,0,12,0,4,1.7,2026-05-24 18:33:19.819695+00
3812,2026-04-20 13:00:00+00,karachi,99.9,35.33,103.29,74.39,0.06,109.15,0.21,0,0,0,0,13,0,4,1,2026-05-24 18:33:19.819695+00
3813,2026-04-20 14:00:00+00,karachi,500,35.43,106.08,72.81,0.08,109.21,0.21,0,0,0,0,14,0,4,400.1,2026-05-24 18:33:19.819695+00
3814,2026-04-20 15:00:00+00,karachi,99.6,35.2,108.5,70.97,0.09,109.28,0.22,0,0,0,0,15,0,4,-400.4,2026-05-24 18:33:19.819695+00
3815,2026-04-20 16:00:00+00,karachi,98.6,34.75,109.95,69.35,0.08,109.25,0.22,0,0,0,0,16,0,4,-1,2026-05-24 18:33:19.819695+00
3816,2026-04-20 17:00:00+00,karachi,97.6,34.28,111.15,67.97,0.08,109.51,0.23,0,0,0,0,17,0,4,-1,2026-05-24 18:33:19.819695+00
3817,2026-04-20 18:00:00+00,karachi,96.6,33.77,111.8,66.9,0.08,109.84,0.24,0,0,0,0,18,0,4,-1,2026-05-24 18:33:19.819695+00
3818,2026-04-20 19:00:00+00,karachi,95.4,33.23,111.51,66.48,0.08,110.01,0.26,0,0,0,0,19,0,4,-1.2,2026-05-24 18:33:20.154476+00
3819,2026-04-20 20:00:00+00,karachi,94.8,32.91,110.73,66.61,0.07,110.29,0.28,0,0,0,0,20,0,4,-0.6,2026-05-24 18:33:20.154476+00
3820,2026-04-20 21:00:00+00,karachi,94.2,32.62,109.22,67.35,0.07,110.68,0.3,0,0,0,0,21,0,4,-0.6,2026-05-24 18:33:20.154476+00
3821,2026-04-20 22:00:00+00,karachi,93.5,32.33,107.2,68.64,0.07,110.81,0.32,0,0,0,0,22,0,4,-0.7,2026-05-24 18:33:20.154476+00
3822,2026-04-20 23:00:00+00,karachi,93,32.08,104.99,69.63,0.07,110.8,0.34,0,0,0,0,23,0,4,-0.5,2026-05-24 18:33:20.154476+00
3823,2026-04-21 00:00:00+00,karachi,92.6,31.89,102.83,69.71,0.07,110.69,0.34,0,0,0,0,0,1,4,-0.4,2026-05-24 18:33:20.154476+00
3824,2026-04-21 01:00:00+00,karachi,92.3,31.74,100.83,70.34,0.07,110.56,0.35,0,0,0,0,1,1,4,-0.3,2026-05-24 18:33:20.154476+00
3825,2026-04-21 02:00:00+00,karachi,92,31.59,98.93,71.92,0.07,110.53,0.36,0,0,0,0,2,1,4,-0.3,2026-05-24 18:33:20.154476+00
